model,dataset,split,base_accuracy,family,probe,AUROC,AUPRC,Brier,ECE,AURC,E_AURC,risk_at_80cov,acc_at_80cov,risk_at_60cov,acc_at_60cov,risk_at_40cov,acc_at_40cov,failure_capture_at_20abst
gemma2_9b_it,arc_challenge,3,0.919732441471572,hidden_summaries,extratrees,0.6161790017211703,0.951634588854493,0.07741488393553224,0.04067498137180174,0.04974135680764932,0.04663671561722596,0.08333333333333337,0.9166666666666666,0.05555555555555558,0.9444444444444444,0.02777777777777779,0.9722222222222222,0.14285714285714285
gemma2_9b_it,arc_challenge,3,0.919732441471572,cheap_plus_summaries,extratrees,0.8795180722891566,0.9880317687458919,0.05280980711761286,0.032031787101889676,0.014402514161676204,0.011297872971252843,0.02777777777777779,0.9722222222222222,0.01851851851851849,0.9814814814814815,0.0,1.0,0.7142857142857143
gemma2_9b_it,arc_challenge,3,0.919732441471572,pca_hidden,extratrees,0.8347676419965576,0.9843197789514462,0.06579513473707975,0.03726741381367289,0.01801898573810483,0.014914344547681467,0.02777777777777779,0.9722222222222222,0.01851851851851849,0.9814814814814815,0.0,1.0,0.7142857142857143
gemma2_9b_it,arc_challenge,3,0.919732441471572,cheap_plus_pca_hidden,extratrees,0.9483648881239243,0.9956331568710146,0.049429416791730754,0.05760412182228245,0.007242146139748365,0.004137504949325004,0.0,1.0,0.0,1.0,0.0,1.0,1.0
gemma2_9b_it,arc_challenge,3,0.919732441471572,contrastive_hidden,supcon_mlp,0.7710843373493976,0.97270575054542,0.06561721493029873,0.02986817426151702,0.029043451282525123,0.025938810092101763,0.04166666666666663,0.9583333333333334,0.03703703703703709,0.9629629629629629,0.02777777777777779,0.9722222222222222,0.5714285714285714
gemma2_9b_it,arc_challenge,3,0.919732441471572,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.827882960413081,0.9818022427638583,0.07744904324774161,0.07707585526278182,0.020341032633041673,0.017236391442618314,0.04166666666666663,0.9583333333333334,0.03703703703703709,0.9629629629629629,0.0,1.0,0.5714285714285714
gemma2_9b_it,arc_challenge,4,0.919732441471572,cheap_conf_option,logreg,0.919104991394148,0.9927779199013491,0.13996114110064264,0.23780155745522166,0.009933063806529559,0.006828422616106198,0.02777777777777779,0.9722222222222222,0.0,1.0,0.0,1.0,0.7142857142857143
gemma2_9b_it,arc_challenge,4,0.919732441471572,hidden_summaries,logreg,0.8227194492254732,0.98280906009679,0.13275863140846905,0.16582847681387636,0.019442782918416356,0.016338141727992993,0.04166666666666663,0.9583333333333334,0.01851851851851849,0.9814814814814815,0.0,1.0,0.5714285714285714
gemma2_9b_it,arc_challenge,4,0.919732441471572,cheap_plus_summaries,mlp,0.8898450946643717,0.9905591170546966,0.08064136398655136,0.09281265512108806,0.012116910732431237,0.009012269542007876,0.02777777777777779,0.9722222222222222,0.0,1.0,0.0,1.0,0.7142857142857143
gemma2_9b_it,arc_challenge,4,0.919732441471572,pca_hidden,extratrees,0.7125645438898451,0.9663943106769763,0.06850711248275551,0.021701987254236693,0.035210523798307,0.032105882607883635,0.04166666666666663,0.9583333333333334,0.05555555555555558,0.9444444444444444,0.02777777777777779,0.9722222222222222,0.5714285714285714
gemma2_9b_it,arc_challenge,4,0.919732441471572,cheap_plus_pca_hidden,extratrees,0.8416523235800344,0.9857064361202466,0.06347203822142623,0.01599790652600916,0.016737732749981707,0.013633091559558346,0.04166666666666663,0.9583333333333334,0.0,1.0,0.0,1.0,0.5714285714285714
gemma2_9b_it,arc_challenge,4,0.919732441471572,contrastive_hidden,supcon_mlp,0.5266781411359724,0.9262168176389733,0.07264187210498324,0.03498567938804622,0.0755187532512631,0.07241411206083974,0.06944444444444442,0.9305555555555556,0.05555555555555558,0.9444444444444444,0.08333333333333337,0.9166666666666666,0.2857142857142857
gemma2_9b_it,arc_challenge,4,0.919732441471572,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.6437177280550774,0.9511854258415292,0.08432370830781853,0.08571172511322973,0.05013343293177779,0.04702879174135443,0.05555555555555558,0.9444444444444444,0.03703703703703709,0.9629629629629629,0.05555555555555558,0.9444444444444444,0.42857142857142855
gemma2_9b_it,commonsenseqa,0,0.79,cheap_conf_option,logreg,0.8314245529435403,0.9494058020865301,0.16765618210961622,0.19295934462672804,0.06617416830761,0.0423952523646339,0.1166666666666667,0.8833333333333333,0.07222222222222219,0.9277777777777778,0.033333333333333326,0.9666666666666667,0.5555555555555556
gemma2_9b_it,commonsenseqa,0,0.79,hidden_summaries,logreg,0.7673966914473244,0.9297683623773141,0.18979669913732528,0.20720634206034774,0.0834222941205465,0.0596433781775704,0.15416666666666667,0.8458333333333333,0.10555555555555551,0.8944444444444445,0.04166666666666663,0.9583333333333334,0.4126984126984127
gemma2_9b_it,commonsenseqa,0,0.79,cheap_plus_summaries,logreg,0.8280088406670685,0.9421650942342659,0.162240297459543,0.18095311795089625,0.07198134210187124,0.04820242615889514,0.11250000000000004,0.8875,0.07777777777777772,0.9222222222222223,0.04166666666666663,0.9583333333333334,0.5714285714285714
gemma2_9b_it,commonsenseqa,0,0.79,pca_hidden,extratrees,0.7703435804701627,0.9193477593173136,0.14727127265851778,0.07625374033859579,0.0919165510570217,0.06813763511404561,0.15000000000000002,0.85,0.08333333333333337,0.9166666666666666,0.04166666666666663,0.9583333333333334,0.42857142857142855
gemma2_9b_it,commonsenseqa,0,0.79,cheap_plus_pca_hidden,extratrees,0.8237894313843681,0.9468288904107676,0.12925943134712356,0.04223810565220967,0.06838259752398641,0.044603681581010315,0.1333333333333333,0.8666666666666667,0.07777777777777772,0.9222222222222223,0.025000000000000022,0.975,0.49206349206349204
gemma2_9b_it,commonsenseqa,0,0.79,contrastive_hidden,supcon_mlp,0.7419462862500836,0.9082326850737243,0.17283794144040948,0.14742423486197623,0.10133493935872101,0.07755602341574491,0.14583333333333337,0.8541666666666666,0.12222222222222223,0.8777777777777778,0.06666666666666665,0.9333333333333333,0.4444444444444444
gemma2_9b_it,commonsenseqa,0,0.79,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7615029134016477,0.9191931798257943,0.1949626235084501,0.19228718807645867,0.0921203446771157,0.0683414287341396,0.14583333333333337,0.8541666666666666,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.4444444444444444
gemma2_9b_it,commonsenseqa,1,0.79,cheap_conf_option,logreg,0.7925122228919698,0.9350692890793325,0.18279402424409785,0.1903924842761114,0.0784113386696512,0.05463242272667511,0.1333333333333333,0.8666666666666667,0.11111111111111116,0.8888888888888888,0.06666666666666665,0.9333333333333333,0.49206349206349204
gemma2_9b_it,commonsenseqa,1,0.79,hidden_summaries,logreg,0.7615029134016476,0.9157332037853797,0.1867346287083743,0.2038527532256897,0.09464728823682733,0.07086837229385123,0.13749999999999996,0.8625,0.09999999999999998,0.9,0.09166666666666667,0.9083333333333333,0.47619047619047616
gemma2_9b_it,commonsenseqa,1,0.79,cheap_plus_summaries,extratrees,0.7824660103141116,0.9309485222737479,0.14126708381813255,0.059202892579538716,0.0819217814718241,0.05814286552884801,0.13749999999999996,0.8625,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.47619047619047616
gemma2_9b_it,commonsenseqa,1,0.79,pca_hidden,extratrees,0.7744960150023441,0.9245984900080944,0.14432384546233995,0.09818287987126055,0.08717533582510881,0.06339641988213271,0.125,0.875,0.11111111111111116,0.8888888888888888,0.06666666666666665,0.9333333333333333,0.5238095238095238
gemma2_9b_it,commonsenseqa,1,0.79,cheap_plus_pca_hidden,hgb,0.8056392739937044,0.941659360208568,0.155383674531938,0.1260739366717465,0.07296529762924278,0.049186381686266684,0.12916666666666665,0.8708333333333333,0.10555555555555551,0.8944444444444445,0.025000000000000022,0.975,0.5079365079365079
gemma2_9b_it,commonsenseqa,1,0.79,contrastive_hidden,supcon_mlp,0.753968253968254,0.9045511721776935,0.16998743782979542,0.14896370054882838,0.105283246709045,0.0815043307660689,0.14166666666666672,0.8583333333333333,0.11111111111111116,0.8888888888888888,0.07499999999999996,0.925,0.4603174603174603
gemma2_9b_it,commonsenseqa,1,0.79,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7533319938383229,0.9078838893995866,0.19809502474722337,0.19646654250615905,0.10153874089483689,0.07775982495186079,0.13749999999999996,0.8625,0.09999999999999998,0.9,0.08333333333333337,0.9166666666666666,0.47619047619047616
gemma2_9b_it,commonsenseqa,2,0.79,cheap_conf_option,extratrees,0.8455562253030607,0.9522861099880555,0.1286608506438922,0.08069312873087008,0.06351601572810535,0.03973709978512925,0.1166666666666667,0.8833333333333333,0.07777777777777772,0.9222222222222223,0.025000000000000022,0.975,0.5555555555555556
gemma2_9b_it,commonsenseqa,2,0.79,hidden_summaries,logreg,0.7982050766860892,0.9388182505994336,0.18871944823236325,0.22616749564548835,0.07535414276926694,0.05157522682629084,0.14166666666666672,0.8583333333333333,0.09999999999999998,0.9,0.033333333333333326,0.9666666666666667,0.4603174603174603
gemma2_9b_it,commonsenseqa,2,0.79,cheap_plus_summaries,extratrees,0.8567410086397428,0.9546007081793169,0.11878554267044471,0.07002859393871899,0.06141915835522089,0.0376402424122448,0.10833333333333328,0.8916666666666667,0.061111111111111116,0.9388888888888889,0.033333333333333326,0.9666666666666667,0.5873015873015873
gemma2_9b_it,commonsenseqa,2,0.79,pca_hidden,extratrees,0.833500770209631,0.9469253272821999,0.1366010409893686,0.11600928856536541,0.06804712025375068,0.04426820431077458,0.1166666666666667,0.8833333333333333,0.05555555555555558,0.9444444444444444,0.050000000000000044,0.95,0.5555555555555556
gemma2_9b_it,commonsenseqa,2,0.79,cheap_plus_pca_hidden,extratrees,0.860692518920367,0.956865058988942,0.11666185358279918,0.0707391682428718,0.05956867921432115,0.03578976327134506,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.04166666666666663,0.9583333333333334,0.6190476190476191
gemma2_9b_it,commonsenseqa,2,0.79,contrastive_hidden,supcon_mlp,0.7552072868528565,0.9165246497939634,0.1652027717540853,0.15376376192357077,0.09418698697675468,0.07040807103377858,0.15000000000000002,0.85,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.42857142857142855
gemma2_9b_it,commonsenseqa,2,0.79,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7702766057196437,0.9170641423093957,0.18751264367732423,0.19018242153154097,0.09343180794196707,0.06965289199899097,0.15000000000000002,0.85,0.09444444444444444,0.9055555555555556,0.07499999999999996,0.925,0.42857142857142855
gemma2_9b_it,commonsenseqa,3,0.79,cheap_conf_option,logreg,0.8160873350746769,0.9406381640871238,0.17423384234544875,0.19155477012071093,0.07337990922840482,0.04960099328542872,0.125,0.875,0.07777777777777772,0.9222222222222223,0.050000000000000044,0.95,0.5238095238095238
gemma2_9b_it,commonsenseqa,3,0.79,hidden_summaries,logreg,0.7955930614158463,0.9262538767289006,0.18429145174588454,0.21489279315477783,0.08566923704169903,0.06189032109872293,0.14166666666666672,0.8583333333333333,0.07222222222222219,0.9277777777777778,0.050000000000000044,0.95,0.4603174603174603
gemma2_9b_it,commonsenseqa,3,0.79,cheap_plus_summaries,extratrees,0.8201727948563392,0.9440161923932825,0.12943870100856253,0.05402573759334254,0.07062753594584043,0.04684862000286433,0.12916666666666665,0.8708333333333333,0.07222222222222219,0.9277777777777778,0.04166666666666663,0.9583333333333334,0.5079365079365079
gemma2_9b_it,commonsenseqa,3,0.79,pca_hidden,logreg,0.8214453151162012,0.9400438392224564,0.15977362344719367,0.1643206716320622,0.07372747714538858,0.04994856120241248,0.1166666666666667,0.8833333333333333,0.07777777777777772,0.9222222222222223,0.05833333333333335,0.9416666666666667,0.5555555555555556
gemma2_9b_it,commonsenseqa,3,0.79,cheap_plus_pca_hidden,extratrees,0.8168240573303864,0.9361680943927333,0.12827115992446173,0.048669784011421094,0.07700946933740985,0.05323055339443375,0.1166666666666667,0.8833333333333333,0.06666666666666665,0.9333333333333333,0.050000000000000044,0.95,0.5555555555555556
gemma2_9b_it,commonsenseqa,3,0.79,contrastive_hidden,supcon_mlp,0.7603308552675642,0.8977522031819614,0.16648041884543296,0.13915966788617268,0.10999117277680132,0.08621225683382522,0.1333333333333333,0.8666666666666667,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.49206349206349204
gemma2_9b_it,commonsenseqa,3,0.79,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.774429040251825,0.9227321962633896,0.19187890723574025,0.19086510297297182,0.0887332411481156,0.0649543252051395,0.12916666666666665,0.8708333333333333,0.09444444444444444,0.9055555555555556,0.06666666666666665,0.9333333333333333,0.5079365079365079
gemma2_9b_it,commonsenseqa,4,0.79,cheap_conf_option,logreg,0.779251222289197,0.9297957690927618,0.1793011858481943,0.16912490863309707,0.08293953226956587,0.05916061632658977,0.13749999999999996,0.8625,0.09444444444444444,0.9055555555555556,0.06666666666666665,0.9333333333333333,0.47619047619047616
gemma2_9b_it,commonsenseqa,4,0.79,hidden_summaries,logreg,0.7344451141919497,0.9020936465742052,0.197073472178088,0.2028769568442377,0.1071821227778669,0.0834032068348908,0.16249999999999998,0.8375,0.11111111111111116,0.8888888888888888,0.06666666666666665,0.9333333333333333,0.38095238095238093
gemma2_9b_it,commonsenseqa,4,0.79,cheap_plus_summaries,logreg,0.7772419797736254,0.9265801560816591,0.17633388060638655,0.15757875117799566,0.08552533898962754,0.06174642304665144,0.13749999999999996,0.8625,0.10555555555555551,0.8944444444444445,0.05833333333333335,0.9416666666666667,0.47619047619047616
gemma2_9b_it,commonsenseqa,4,0.79,pca_hidden,extratrees,0.7280825128926394,0.9046696896323216,0.15189665010839637,0.05437036812799676,0.104811623985188,0.0810327080422119,0.16666666666666663,0.8333333333333334,0.10555555555555551,0.8944444444444445,0.09999999999999998,0.9,0.36507936507936506
gemma2_9b_it,commonsenseqa,4,0.79,cheap_plus_pca_hidden,extratrees,0.7593597213850378,0.9252992257762596,0.14754880383678806,0.07137515809010464,0.08709660904557663,0.06331769310260053,0.15416666666666667,0.8458333333333333,0.10555555555555551,0.8944444444444445,0.06666666666666665,0.9333333333333333,0.4126984126984127
gemma2_9b_it,commonsenseqa,4,0.79,contrastive_hidden,supcon_mlp,0.6592324693590517,0.8647607913342067,0.1884532901062139,0.16173744010418892,0.1400211851297198,0.11624226918674371,0.15833333333333333,0.8416666666666667,0.15555555555555556,0.8444444444444444,0.1333333333333333,0.8666666666666667,0.3968253968253968
gemma2_9b_it,commonsenseqa,4,0.79,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.6970732034023173,0.880998541016408,0.2047012531243342,0.20046974239659726,0.12596833263098034,0.10218941668800424,0.15833333333333333,0.8416666666666667,0.1333333333333333,0.8666666666666667,0.10833333333333328,0.8916666666666667,0.3968253968253968
gemma2_9b_it,hellaswag,0,0.779,cheap_conf_option,logreg,0.7841232841232842,0.9279311227139786,0.1993969962003008,0.2294759568341214,0.08640016735050139,0.06020049246426383,0.14583333333333337,0.8541666666666666,0.09999999999999998,0.9,0.05833333333333335,0.9416666666666667,0.4696969696969697
gemma2_9b_it,hellaswag,0,0.779,hidden_summaries,logreg,0.7512950012950014,0.9181039518542063,0.2061177944797533,0.225885696841443,0.09508103897775061,0.06888136409151305,0.16249999999999998,0.8375,0.12222222222222223,0.8777777777777778,0.06666666666666665,0.9333333333333333,0.4090909090909091
gemma2_9b_it,hellaswag,0,0.779,cheap_plus_summaries,extratrees,0.7832167832167831,0.924165196812041,0.1503331159443366,0.0950402650458,0.08931571443399137,0.06311603954775381,0.1333333333333333,0.8666666666666667,0.09999999999999998,0.9,0.050000000000000044,0.95,0.5151515151515151
gemma2_9b_it,hellaswag,0,0.779,pca_hidden,extratrees,0.7582880082880082,0.9154531311776923,0.15498547815012423,0.06799256126681451,0.09703085509763301,0.07083118021139545,0.15000000000000002,0.85,0.10555555555555551,0.8944444444444445,0.050000000000000044,0.95,0.45454545454545453
gemma2_9b_it,hellaswag,0,0.779,cheap_plus_pca_hidden,extratrees,0.7858067858067859,0.9245808599299032,0.14450438610388558,0.0654320182833817,0.08891298520872783,0.06271331032249026,0.14166666666666672,0.8583333333333333,0.11111111111111116,0.8888888888888888,0.05833333333333335,0.9416666666666667,0.48484848484848486
gemma2_9b_it,hellaswag,0,0.779,contrastive_hidden,supcon_mlp,0.6876456876456877,0.8743883160792819,0.2068246298445335,0.20033948605414992,0.1325478733695883,0.10634819848335073,0.17083333333333328,0.8291666666666667,0.15555555555555556,0.8444444444444444,0.09166666666666667,0.9083333333333333,0.3787878787878788
gemma2_9b_it,hellaswag,0,0.779,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7016964516964517,0.8884259544619382,0.23599202908167768,0.24210559068585844,0.12037941328461624,0.09417973839837868,0.17083333333333328,0.8291666666666667,0.1333333333333333,0.8666666666666667,0.09166666666666667,0.9083333333333333,0.3787878787878788
gemma2_9b_it,hellaswag,1,0.779,cheap_conf_option,logreg,0.7683242683242684,0.9204401825172945,0.19615504679831958,0.22010909863763464,0.09266351437451037,0.06646383948827281,0.13749999999999996,0.8625,0.12222222222222223,0.8777777777777778,0.08333333333333337,0.9166666666666666,0.5
gemma2_9b_it,hellaswag,1,0.779,hidden_summaries,logreg,0.7449494949494948,0.9078241375413454,0.20675797609691354,0.22791890950569665,0.1034421984544962,0.07724252356825864,0.16249999999999998,0.8375,0.11111111111111116,0.8888888888888888,0.06666666666666665,0.9333333333333333,0.4090909090909091
gemma2_9b_it,hellaswag,1,0.779,cheap_plus_summaries,logreg,0.76010101010101,0.9188230661710268,0.19961899741261852,0.2135761792821101,0.09421115845483802,0.06801148356860046,0.15000000000000002,0.85,0.09999999999999998,0.9,0.07499999999999996,0.925,0.45454545454545453
gemma2_9b_it,hellaswag,1,0.779,pca_hidden,extratrees,0.7472804972804973,0.9108088450954985,0.15490356092129484,0.0590877565635207,0.10096363389992816,0.0747639590136906,0.15833333333333333,0.8416666666666667,0.12222222222222223,0.8777777777777778,0.06666666666666665,0.9333333333333333,0.42424242424242425
gemma2_9b_it,hellaswag,1,0.779,cheap_plus_pca_hidden,extratrees,0.7562160062160062,0.9128495977032529,0.14770335732389234,0.050154739745399676,0.09900969473168128,0.07281001984544372,0.14583333333333337,0.8541666666666666,0.1166666666666667,0.8833333333333333,0.08333333333333337,0.9166666666666666,0.4696969696969697
gemma2_9b_it,hellaswag,1,0.779,contrastive_hidden,supcon_mlp,0.7344599844599845,0.9007307468020465,0.18664065675286914,0.16556622685032685,0.10942601039651256,0.083226335510275,0.16249999999999998,0.8375,0.1166666666666667,0.8833333333333333,0.08333333333333337,0.9166666666666666,0.4090909090909091
gemma2_9b_it,hellaswag,1,0.779,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7398342398342399,0.9089335915008808,0.21467845440799002,0.2163948315477433,0.1026406445315961,0.07644096964535854,0.16249999999999998,0.8375,0.1166666666666667,0.8833333333333333,0.08333333333333337,0.9166666666666666,0.4090909090909091
gemma2_9b_it,hellaswag,2,0.779,cheap_conf_option,logreg,0.787037037037037,0.9279689237078104,0.19305123875711286,0.22092868210539246,0.08625097965396147,0.06005130476772391,0.14583333333333337,0.8541666666666666,0.09999999999999998,0.9,0.05833333333333335,0.9416666666666667,0.4696969696969697
gemma2_9b_it,hellaswag,2,0.779,hidden_summaries,logreg,0.7804972804972805,0.9282173479773261,0.1947894292029855,0.22190531103238573,0.08625296901014866,0.0600532941239111,0.14583333333333337,0.8541666666666666,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.4696969696969697
gemma2_9b_it,hellaswag,2,0.779,cheap_plus_summaries,logreg,0.789044289044289,0.9270970414061317,0.19094308401073468,0.21506494459698502,0.0868076617161136,0.06060798682987603,0.13749999999999996,0.8625,0.09444444444444444,0.9055555555555556,0.05833333333333335,0.9416666666666667,0.5
gemma2_9b_it,hellaswag,2,0.779,pca_hidden,logreg,0.7915695415695415,0.9277970506331157,0.1727696392753953,0.16646468900508427,0.08617266458935055,0.05997298970311299,0.14583333333333337,0.8541666666666666,0.09999999999999998,0.9,0.08333333333333337,0.9166666666666666,0.4696969696969697
gemma2_9b_it,hellaswag,2,0.779,cheap_plus_pca_hidden,extratrees,0.7972675472675472,0.9319192770299077,0.14108234711723844,0.06733627284373829,0.08285565130253013,0.05665597641629257,0.15000000000000002,0.85,0.09444444444444444,0.9055555555555556,0.05833333333333335,0.9416666666666667,0.45454545454545453
gemma2_9b_it,hellaswag,2,0.779,contrastive_hidden,supcon_mlp,0.7449494949494949,0.9022527327156826,0.16311837412536462,0.1380445122276484,0.10786085903662412,0.08166118415038656,0.14583333333333337,0.8541666666666666,0.1166666666666667,0.8833333333333333,0.09166666666666667,0.9083333333333333,0.4696969696969697
gemma2_9b_it,hellaswag,2,0.779,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7602952602952603,0.9131239521824829,0.19054168545112976,0.19301364997670833,0.09867572225995472,0.07247604737371716,0.14166666666666672,0.8583333333333333,0.1166666666666667,0.8833333333333333,0.07499999999999996,0.925,0.48484848484848486
gemma2_9b_it,hellaswag,3,0.779,cheap_conf_option,logreg,0.8054908054908055,0.9362221195328534,0.190817808861318,0.23131060640069084,0.07926646099997592,0.05306678611373836,0.1333333333333333,0.8666666666666667,0.0888888888888889,0.9111111111111111,0.07499999999999996,0.925,0.5151515151515151
gemma2_9b_it,hellaswag,3,0.779,hidden_summaries,logreg,0.7656695156695157,0.9112258356198566,0.20644298777414097,0.24293219626297927,0.10047430166185435,0.07427462677561679,0.15416666666666667,0.8458333333333333,0.09999999999999998,0.9,0.08333333333333337,0.9166666666666666,0.4393939393939394
gemma2_9b_it,hellaswag,3,0.779,cheap_plus_summaries,logreg,0.7916990416990417,0.9234804412453845,0.18983034552467565,0.2189147240733076,0.089647182046106,0.06344750715986844,0.14583333333333337,0.8541666666666666,0.09444444444444444,0.9055555555555556,0.05833333333333335,0.9416666666666667,0.4696969696969697
gemma2_9b_it,hellaswag,3,0.779,pca_hidden,logreg,0.7874255374255374,0.9217823780527332,0.1868326816271347,0.19953618048560262,0.0910921851002097,0.06489251021397213,0.1333333333333333,0.8666666666666667,0.09999999999999998,0.9,0.06666666666666665,0.9333333333333333,0.5151515151515151
gemma2_9b_it,hellaswag,3,0.779,cheap_plus_pca_hidden,extratrees,0.8078218078218078,0.9371857865135222,0.13875698605480166,0.06731925291203515,0.07841139715422593,0.05221172226798837,0.12916666666666665,0.8708333333333333,0.09444444444444444,0.9055555555555556,0.050000000000000044,0.95,0.5303030303030303
gemma2_9b_it,hellaswag,3,0.779,contrastive_hidden,supcon_mlp,0.73996373996374,0.912871314178002,0.1779957280284033,0.16122785873458872,0.09956481721063863,0.07336514232440107,0.15000000000000002,0.85,0.1333333333333333,0.8666666666666667,0.08333333333333337,0.9166666666666666,0.45454545454545453
gemma2_9b_it,hellaswag,3,0.779,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7455322455322455,0.9141512782858843,0.20167151288978882,0.20055285022158303,0.0983700781394414,0.07217040325320384,0.15416666666666667,0.8458333333333333,0.12222222222222223,0.8777777777777778,0.07499999999999996,0.925,0.4393939393939394
gemma2_9b_it,hellaswag,4,0.779,cheap_conf_option,logreg,0.7764180264180264,0.9229375579635388,0.20649931062578464,0.23847940267340892,0.09045569879732414,0.06425602391108658,0.15000000000000002,0.85,0.09999999999999998,0.9,0.07499999999999996,0.925,0.45454545454545453
gemma2_9b_it,hellaswag,4,0.779,hidden_summaries,extratrees,0.7436544936544937,0.9109484229937054,0.16144929301520194,0.09549190525224459,0.10096540474637784,0.07476572986014028,0.15833333333333333,0.8416666666666667,0.11111111111111116,0.8888888888888888,0.08333333333333337,0.9166666666666666,0.42424242424242425
gemma2_9b_it,hellaswag,4,0.779,cheap_plus_summaries,extratrees,0.7727272727272728,0.918685552488162,0.15323955866296948,0.0957249184983124,0.09390007768954432,0.06770040280330676,0.14583333333333337,0.8541666666666666,0.11111111111111116,0.8888888888888888,0.08333333333333337,0.9166666666666666,0.4696969696969697
gemma2_9b_it,hellaswag,4,0.779,pca_hidden,extratrees,0.7737632737632738,0.9213049966513751,0.1521161954180755,0.09256881130068548,0.09182641692663926,0.0656267420404017,0.16249999999999998,0.8375,0.09999999999999998,0.9,0.07499999999999996,0.925,0.4090909090909091
gemma2_9b_it,hellaswag,4,0.779,cheap_plus_pca_hidden,extratrees,0.7753820253820254,0.9199553145750747,0.14453322763874296,0.06823750745299759,0.09281841612285077,0.06661874123661321,0.14583333333333337,0.8541666666666666,0.1166666666666667,0.8833333333333333,0.07499999999999996,0.925,0.4696969696969697
gemma2_9b_it,hellaswag,4,0.779,contrastive_hidden,supcon_mlp,0.7403522403522405,0.9042455747480956,0.1752015518202887,0.14479397438971275,0.10640745669429807,0.08020778180806051,0.16249999999999998,0.8375,0.10555555555555551,0.8944444444444445,0.08333333333333337,0.9166666666666666,0.4090909090909091
gemma2_9b_it,hellaswag,4,0.779,cheap_plus_contrastive,supcon_embedding_plus_logreg,0.7534317534317535,0.9143049152734278,0.20483769371909125,0.2065385326392508,0.097970554030499,0.07177087914426143,0.15416666666666667,0.8458333333333333,0.10555555555555551,0.8944444444444445,0.08333333333333337,0.9166666666666666,0.4393939393939394
gemma2_9b_it,mmlu,0,0.727,cheap_conf_option,logreg,0.8788319534571493,0.9546268500681191,0.13927508774838665,0.11160317147507594,0.07699896434880868,0.035681751674126835,0.15416666666666667,0.8458333333333333,0.07777777777777772,0.9222222222222223,0.01666666666666672,0.9833333333333333,0.5487804878048781
gemma2_9b_it,mmlu,0,0.727,hidden_summaries,logreg,0.8698814052360707,0.9472044648636873,0.1419981286342332,0.11858498110999426,0.08245324113071152,0.04113602845602968,0.16666666666666663,0.8333333333333334,0.08333333333333337,0.9166666666666666,0.025000000000000022,0.975,0.5121951219512195
gemma2_9b_it,mmlu,0,0.727,cheap_plus_summaries,extratrees,0.8926493622734393,0.9589831929418421,0.11705344373306109,0.059516429446674506,0.07330041868056143,0.03198320600587959,0.16249999999999998,0.8375,0.07222222222222219,0.9277777777777778,0.025000000000000022,0.975,0.524390243902439
gemma2_9b_it,mmlu,0,0.727,pca_hidden,logreg,0.8594204520026851,0.9436836007623601,0.14723355085794482,0.10353594176661925,0.08551702072347855,0.04419980804879671,0.1791666666666667,0.8208333333333333,0.07777777777777772,0.9222222222222223,0.033333333333333326,0.9666666666666667,0.47560975609756095
gemma2_9b_it,mmlu,0,0.727,cheap_plus_pca_hidden,extratrees,0.9025509062430074,0.9625088229255956,0.11217904158637614,0.061079965833293476,0.07045931496406714,0.029142102289385297,0.15833333333333333,0.8416666666666667,0.05555555555555558,0.9444444444444444,0.01666666666666672,0.9833333333333333,0.5365853658536586
