model_key,dataset,feature_set,probe,count,mean_auroc,std_auroc,mean_ci_low,mean_ci_high
qwen25_7b,hellaswag,cheap_plus_hidden_summary,logreg,5,0.8711114724774373,0.013647227578520911,0.8183417625240624,0.9146416461472325
qwen25_7b,hellaswag,cheap_plus_hidden_summary,mlp,5,0.829530856167168,0.03625424978250632,0.7676463410878527,0.8858134599667837
qwen25_7b,hellaswag,cheap_plus_pca_hidden,extratrees,5,0.87831531018782,0.018773442123967005,0.8318222705352311,0.9173101689935278
qwen25_7b,hellaswag,cheap_plus_pca_hidden,hgb,5,0.8770631758679567,0.012566798130264357,0.8310316859415128,0.9151897468674737
qwen25_7b,hellaswag,cheap_plus_pca_hidden,logreg,5,0.8609805675258151,0.019624115537704104,0.8059060152305545,0.9092575832595818
qwen25_7b,hellaswag,cheap_plus_pca_hidden,mlp,5,0.8257907146922513,0.034777752232331476,0.7639037496095092,0.8818935998195382
qwen25_7b,hellaswag,direct_pmax,none,5,0.8574274331246443,0.022288969782364578,0.7979712241759988,0.9065840614341111
qwen25_7b,hellaswag,hidden_summary_only,extratrees,5,0.8386372875843564,0.017541179172105098,0.780505754492597,0.8891846417316458
qwen25_7b,hellaswag,hidden_summary_only,hgb,5,0.8202292869338971,0.011025928175126223,0.7588218710594553,0.8703722309928825
qwen25_7b,hellaswag,hidden_summary_only,logreg,5,0.8315147572973413,0.010897833869040773,0.7682081616086285,0.8856101970944332
qwen25_7b,hellaswag,hidden_summary_only,mlp,5,0.8027481909098301,0.016098356514191208,0.7350986510726735,0.8651699699598108
qwen25_7b,hellaswag,pca_hidden_embeddings,extratrees,5,0.8587039596715179,0.017874822634503726,0.809565043806676,0.9031078320614168
qwen25_7b,hellaswag,pca_hidden_embeddings,hgb,5,0.8374176762338401,0.015107829457347587,0.7771946216230768,0.889806279785855
qwen25_7b,hellaswag,pca_hidden_embeddings,logreg,5,0.856427351817221,0.019779808470787613,0.8013009891717278,0.9071829782908265
qwen25_7b,hellaswag,pca_hidden_embeddings,mlp,5,0.6531425319131636,0.14120278908480935,0.5712827241215483,0.7274511442496177
qwen25_7b,mmlu_all,cheap_confidence_option,extratrees,5,0.8429987163029524,0.02296845341838482,0.7956077651025303,0.8832463631182843
qwen25_7b,mmlu_all,cheap_confidence_option,hgb,5,0.8172836970474968,0.023589157705768412,0.7688719008225818,0.8620803519353002
qwen25_7b,mmlu_all,cheap_confidence_option,logreg,5,0.8542439024390245,0.015855216566807814,0.812511969169958,0.8945874976833268
qwen25_7b,mmlu_all,cheap_confidence_option,mlp,5,0.8427933247753531,0.0159673997732049,0.7967166143083868,0.8857862310352023
qwen25_7b,mmlu_all,cheap_plus_hidden_summary,extratrees,5,0.8494582798459565,0.021270899587274544,0.8035965799178724,0.8895307053022503
qwen25_7b,mmlu_all,cheap_plus_hidden_summary,hgb,5,0.8294120667522465,0.014629073732921058,0.7818602494633959,0.8724002735247612
qwen25_7b,mmlu_all,cheap_plus_hidden_summary,logreg,5,0.844395378690629,0.01858579126517563,0.7994934178047102,0.8858432055216785
qwen25_7b,mmlu_all,cheap_plus_hidden_summary,mlp,5,0.8426598202824135,0.02898803731857407,0.7979377344699086,0.8840593523743154
qwen25_7b,mmlu_all,cheap_plus_pca_hidden,extratrees,5,0.8549011553273427,0.020177476708604345,0.810143981487581,0.8947463648078469
qwen25_7b,mmlu_all,cheap_plus_pca_hidden,hgb,5,0.8377509627727857,0.01288900365898431,0.793673914077345,0.8826336269939379
qwen25_7b,mmlu_all,cheap_plus_pca_hidden,logreg,5,0.8384801026957639,0.01776935723203926,0.7935286176746901,0.8819499115084953
qwen25_7b,mmlu_all,cheap_plus_pca_hidden,mlp,5,0.8359948652118101,0.02111406547274638,0.7889357263113681,0.8797233540208926
qwen25_7b,mmlu_all,direct_pmax,none,5,0.8334377406931963,0.01857784710644733,0.787466703013455,0.8769056209458534
qwen25_7b,mmlu_all,hidden_summary_only,extratrees,5,0.8075584082156612,0.028262902256132223,0.7553287895270506,0.8568528273021554
qwen25_7b,mmlu_all,hidden_summary_only,hgb,5,0.781216944801027,0.028545437056185896,0.7263825690855159,0.8340682838018797
qwen25_7b,mmlu_all,hidden_summary_only,logreg,5,0.8124159178433888,0.03647741025664078,0.7594602980858577,0.8599417713190348
qwen25_7b,mmlu_all,hidden_summary_only,mlp,5,0.784831835686778,0.016282202030926375,0.7282896484733286,0.837672388454074
qwen25_7b,mmlu_all,pca_hidden_embeddings,extratrees,5,0.8320000000000001,0.025348733652942646,0.784536294228061,0.8772745006206133
qwen25_7b,mmlu_all,pca_hidden_embeddings,hgb,5,0.817591784338896,0.02905479413548113,0.770599065882145,0.8630509768960424
qwen25_7b,mmlu_all,pca_hidden_embeddings,logreg,5,0.821956354300385,0.018887109301338217,0.773017344740788,0.8673924639272188
qwen25_7b,mmlu_all,pca_hidden_embeddings,mlp,5,0.8027214377406932,0.03550409926048758,0.7531303525613025,0.8499377491339155
