model,dataset,seed,split_mode,family,candidate,C,pca_dim,n,accuracy,n_correct,n_failures,n_train,n_val,n_test,test_failures,analysis_group,cheap_cols,hidden_key,val_auroc_correct,val_auprc_failure,val_aurc,val_eaurc,val_risk_at_80,val_risk_at_60,val_risk_at_40,val_failure_precision_at_20_abstain,val_failure_recall_at_20_abstain,test_auroc_correct,test_auprc_failure,test_aurc,test_eaurc,test_risk_at_80,test_risk_at_60,test_risk_at_40,test_failure_precision_at_20_abstain,test_failure_recall_at_20_abstain
qwen25_7b,dbpedia14,1,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,10.0,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7867647058823529,0.19314652848718206,0.008618677894869337,0.008206632489090936,0.017857142857142856,0.011904761904761904,0.008928571428571428,0.07142857142857142,0.5,0.8469669117647058,0.5750171564040177,0.014673427213761355,0.014261381807982955,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,confidence_option,cheap,0.1,0,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.9756433823529411,0.5555555555555556,0.0011293351933217653,0.0007172897875433648,0.0,0.0,0.0,0.14285714285714285,1.0,0.9021139705882353,0.4524994982186763,0.003953717672186518,0.003541672266408118,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,confidence_option,cheap,1.0,0,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.9071691176470589,0.3669166125808877,0.0034771587103764293,0.003065113304598029,0.008928571428571428,0.0,0.0,0.10714285714285714,0.75,0.8359375,0.3207694760660463,0.011612452901940424,0.011200407496162024,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,confidence_option,cheap,10.0,0,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7651654411764707,0.20897323547668603,0.010724420130919461,0.010312374725141061,0.013392857142857142,0.011904761904761904,0.017857142857142856,0.08928571428571429,0.625,0.7964154411764706,0.19829767568039208,0.012919417284170356,0.012507371878391956,0.013392857142857142,0.005952380952380952,0.008928571428571428,0.08928571428571429,0.625
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_16,0.1,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.955422794117647,0.5375631313131313,0.0018049168122086217,0.0013928714064302212,0.004464285714285714,0.0,0.0,0.125,0.875,0.8998161764705882,0.2253199698851873,0.003907132238062583,0.003495086832284183,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_16,1.0,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.9310661764705883,0.5078708791208791,0.002807512202865302,0.002395466797086902,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875,0.7522977941176471,0.143717079034057,0.01537069474202171,0.01495864933624331,0.008928571428571428,0.011904761904761904,0.017857142857142856,0.10714285714285714,0.75
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_16,10.0,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.9159007352941175,0.48778334671791046,0.00357352773729463,0.0031614823315162296,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875,0.721966911764706,0.13725901338804566,0.014772046213292866,0.014360000807514466,0.013392857142857142,0.011904761904761904,0.017857142857142856,0.08928571428571429,0.625
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,0.1,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.96875,0.5287431318681318,0.001341368499954503,0.0009293230941761026,0.0,0.0,0.0,0.14285714285714285,1.0,0.8763786764705882,0.42678924640031446,0.00531491487764202,0.00490286947186362,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,1.0,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8667279411764706,0.3713145277661407,0.005340128286744877,0.004928082880966477,0.008928571428571428,0.005952380952380952,0.0,0.10714285714285714,0.75,0.8056066176470589,0.3663578943604808,0.012583435029975927,0.012171389624197526,0.008928571428571428,0.005952380952380952,0.008928571428571428,0.10714285714285714,0.75
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_16,10.0,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7706801470588236,0.21392565912932548,0.01125037334955385,0.01083832794377545,0.013392857142857142,0.011904761904761904,0.008928571428571428,0.08928571428571429,0.625,0.8088235294117647,0.2696110842253215,0.01249784408957023,0.01208579868379183,0.013392857142857142,0.005952380952380952,0.008928571428571428,0.08928571428571429,0.625
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_32,0.1,32,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.9549632352941178,0.5377844904743638,0.0018452514731546678,0.0014332060673762673,0.004464285714285714,0.0,0.0,0.125,0.875,0.9131433823529411,0.351786285609815,0.003495868716717617,0.003083823310939217,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_32,1.0,32,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.9425551470588236,0.5124432255296485,0.002207243416237969,0.0017951980104595683,0.004464285714285714,0.0,0.0,0.125,0.875,0.8878676470588236,0.3121426564909288,0.004633865127548998,0.004221819721770598,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_32,10.0,32,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8800551470588236,0.43997632146098,0.0046858587661358754,0.004273813360357475,0.013392857142857142,0.005952380952380952,0.0,0.08928571428571429,0.625,0.8561580882352942,0.22746284230927843,0.006399438279185684,0.005987392873407283,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,0.1,32,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.921875,0.5441225165562914,0.003428050586294646,0.0030160051805162456,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875,0.8276654411764706,0.5055470745238496,0.0186105876604755,0.0181985422546971,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,1.0,32,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8699448529411765,0.5126623376623376,0.007351752347599809,0.0069397069418214085,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875,0.825827205882353,0.4609234197554991,0.025773776560711517,0.025361731154933117,0.004464285714285714,0.005952380952380952,0.008928571428571428,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_32,10.0,32,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8037683823529411,0.4843941003279666,0.012500046994928907,0.012088001589150507,0.008928571428571428,0.011904761904761904,0.017857142857142856,0.10714285714285714,0.75,0.7973345588235294,0.3946570001967729,0.02695905609880126,0.02654701069302286,0.008928571428571428,0.011904761904761904,0.008928571428571428,0.10714285714285714,0.75
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_64,0.1,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7518382352941176,0.28328143640195286,0.014856562860136965,0.014444517454358565,0.013392857142857142,0.011904761904761904,0.017857142857142856,0.08928571428571429,0.625,0.9011948529411764,0.5307850836544559,0.0037970909602537475,0.0033850455544753473,0.008928571428571428,0.005952380952380952,0.0,0.10714285714285714,0.75
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_64,1.0,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7918198529411764,0.2960540802961016,0.00892334765344129,0.00851130224766289,0.013392857142857142,0.011904761904761904,0.008928571428571428,0.08928571428571429,0.625,0.8515625,0.43454467200965663,0.006094438233075048,0.0056823928272966475,0.008928571428571428,0.011904761904761904,0.0,0.10714285714285714,0.75
qwen25_7b,dbpedia14,2,stratified,hidden_pca,hidden_pca_64,10.0,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8244485294117647,0.177812609217408,0.006688373634970061,0.006276328229191661,0.013392857142857142,0.005952380952380952,0.0,0.08928571428571429,0.625,0.8506433823529411,0.3521717329783272,0.00538905792662197,0.00497701252084357,0.013392857142857142,0.0,0.0,0.08928571428571429,0.625
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,0.1,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8368566176470589,0.44549265698459245,0.010154310777032802,0.009742265371254402,0.008928571428571428,0.005952380952380952,0.008928571428571428,0.10714285714285714,0.75,0.974264705882353,0.517239749497814,0.0011632523891930342,0.0007512069834146337,0.0,0.0,0.0,0.14285714285714285,1.0
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,1.0,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.771139705882353,0.4300859977730056,0.015212591406969882,0.014800546001191482,0.008928571428571428,0.011904761904761904,0.017857142857142856,0.10714285714285714,0.75,0.9264705882352942,0.45558597883597884,0.002989351520137976,0.0025773061143595758,0.004464285714285714,0.005952380952380952,0.0,0.125,0.875
qwen25_7b,dbpedia14,2,stratified,cheap_plus_hidden_pca,cheap_plus_hidden_pca_64,10.0,64,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7596507352941178,0.3750272826982912,0.016569050315401707,0.016157004909623306,0.008928571428571428,0.011904761904761904,0.017857142857142856,0.10714285714285714,0.75,0.8846507352941176,0.3431213180409123,0.004539652655079717,0.004127607249301317,0.008928571428571428,0.005952380952380952,0.0,0.10714285714285714,0.75
qwen25_7b,dbpedia14,3,stratified,confidence_option,cheap,0.1,0,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8170955882352942,0.46750273365529504,0.020835038928926353,0.020422993523147952,0.008928571428571428,0.005952380952380952,0.008928571428571428,0.10714285714285714,0.75,0.9701286764705883,0.5850716991341991,0.0013244321388387842,0.0009123867330603837,0.0,0.0,0.0,0.14285714285714285,1.0
qwen25_7b,dbpedia14,3,stratified,confidence_option,cheap,1.0,0,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.8166360294117647,0.3112713585788243,0.020801789784147227,0.020389744378368827,0.008928571428571428,0.005952380952380952,0.008928571428571428,0.10714285714285714,0.75,0.9379595588235294,0.427020202020202,0.002520280348593042,0.002108234942814642,0.004464285714285714,0.0,0.0,0.125,0.875
qwen25_7b,dbpedia14,3,stratified,confidence_option,cheap,10.0,0,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7426470588235294,0.192832072142417,0.01588836868069521,0.015476323274916808,0.013392857142857142,0.011904761904761904,0.017857142857142856,0.08928571428571429,0.625,0.7320772058823528,0.231750345144182,0.012383228641080306,0.011971183235301906,0.013392857142857142,0.017857142857142856,0.017857142857142856,0.08928571428571429,0.625
qwen25_7b,dbpedia14,3,stratified,hidden_pca,hidden_pca_16,0.1,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7205882352941176,0.12994503934955529,0.02032462513044972,0.01991257972467132,0.008928571428571428,0.011904761904761904,0.017857142857142856,0.10714285714285714,0.75,0.9770220588235294,0.5657152516178885,0.001080767952991377,0.0006687225472129766,0.0,0.0,0.0,0.14285714285714285,1.0
qwen25_7b,dbpedia14,3,stratified,hidden_pca,hidden_pca_16,1.0,16,1400,0.9721428571428572,1361,39,840,280,280,8,primary_protocol_compatible,max_option_score|mean_option_score|std_option_score|min_option_score|option_score_margin|option_score_entropy|top_prob_softmax|score_a_company|prob_a_company|score_b_educational_institution|prob_b_educational_institution|score_c_artist|prob_c_artist|score_d_athlete|prob_d_athlete|score_e_office_holder|prob_e_office_holder|score_f_mean_of_transportation|prob_f_mean_of_transportation|score_g_building|prob_g_building|score_h_natural_place|prob_h_natural_place|score_i_village|prob_i_village|score_j_animal|prob_j_animal|score_k_plant|prob_k_plant|score_l_album|prob_l_album|score_m_film|prob_m_film|score_n_written_work|prob_n_written_work,hidden,0.7233455882352942,0.12366460232680272,0.01357375732914341,0.013161711923365009,0.017857142857142856,0.011904761904761904,0.017857142857142856,0.07142857142857142,0.5,0.9678308823529411,0.5062084257206209,0.00136213275778708,0.0009500873520086797,0.0,0.0,0.0,0.14285714285714285,1.0
